cik_int,cik10,cik_original,company_name,primary_ticker,all_tickers,n_tickers,earliest_filing_date,latest_filing_date,n_filings,n_years,name_normalized
1210708,1210708,1210708,"Hudson Global, Inc.",HSON,{'HSON'},1,00:00.0,00:00.0,18,18,"HUDSON GLOBAL, INC."
1307954,1307954,1307954,Huntsman CORP,HUN,{'HUN'},1,00:00.0,00:00.0,17,17,HUNTSMAN
1289848,1289848,1289848,Huron Consulting Group Inc.,HURN,{'HURN'},1,00:00.0,00:00.0,17,17,HURON CONSULTING GROUP INC.
1468174,1468174,1468174,Hyatt Hotels Corp,H,{'H'},1,00:00.0,00:00.0,12,12,HYATT HOTELS CORP
1759631,1759631,1759631,Hyliion Holdings Corp.,HYLN,{'HYLN'},1,00:00.0,00:00.0,2,2,HYLIION HOLDINGS CORP.
1833769,1833769,1833769,"Hyperfine, Inc.",HYPR,{'HYPR'},1,00:00.0,00:00.0,1,1,"HYPERFINE, INC."
1713832,1713832,1713832,HyreCar Inc.,HYRE,{'HYRE'},1,00:00.0,00:00.0,3,3,HYRECAR INC.
1405663,1405663,1405663,I-Minerals Inc,IMAHF,{'IMAHF'},1,00:00.0,00:00.0,6,6,I-MINERALS INC
1580490,1580490,1580490,I-ON Digital Corp.,IONI,{'IONI'},1,00:00.0,00:00.0,6,6,I-ON DIGITAL CORP.
1745041,1745041,1745041,"IAA, Inc.",IAA,{'IAA'},1,00:00.0,00:00.0,2,2,"IAA, INC."
1800227,1800227,1800227,IAC Inc.,IAC,{'IAC'},1,00:00.0,00:00.0,1,1,IAC INC.
749660,749660,749660,ICAD INC,ICAD,{'ICAD'},1,00:00.0,00:00.0,23,23,ICAD
813762,813762,813762,ICAHN ENTERPRISES L.P.,IEP,{'IEP'},1,00:00.0,00:00.0,20,20,ICAHN ENTERPRISES L.P.
1681903,1681903,1681903,"ICC Holdings, Inc.",ICCH,{'ICCH'},1,00:00.0,00:00.0,5,5,"ICC HOLDINGS, INC."
1362004,1362004,1362004,"ICF International, Inc.",ICFI,{'ICFI'},1,00:00.0,00:00.0,15,15,"ICF INTERNATIONAL, INC."
1652535,1652535,1652535,"ICHOR HOLDINGS, LTD.",ICHR,{'ICHR'},1,00:00.0,00:00.0,5,5,"ICHOR HOLDINGS, LTD."
883984,883984,883984,ICU MEDICAL INC/DE,ICUI,{'ICUI'},1,00:00.0,00:00.0,25,25,ICU MEDICAL INC/DE
1057877,1057877,1057877,IDACORP INC,IDA,{'IDA'},1,00:00.0,00:00.0,21,21,IDACORP
837852,837852,837852,"IDEANOMICS, INC.",IDEX,{'IDEX'},1,00:00.0,00:00.0,13,13,"IDEANOMICS,"
1676725,1676725,1676725,"IDEAYA Biosciences, Inc.",IDYA,{'IDYA'},1,00:00.0,00:00.0,2,2,"IDEAYA BIOSCIENCES, INC."
861838,861838,861838,"IDERA PHARMACEUTICALS, INC.",IDRA,{'IDRA'},1,00:00.0,00:00.0,25,25,"IDERA PHARMACEUTICALS,"
832101,832101,832101,IDEX CORP /DE/,IEX,{'IEX'},1,00:00.0,00:00.0,20,20,IDEX CORP
874716,874716,874716,IDEXX LABORATORIES INC /DE,IDXX,{'IDXX'},1,00:00.0,00:00.0,22,22,IDEXX LABORATORIES INC
1005731,1005731,1005731,IDT CORP,IDT,{'IDT'},1,00:00.0,00:00.0,20,20,IDT
1463833,1463833,1463833,"IDW MEDIA HOLDINGS, INC.",IDW,{'IDW'},1,00:00.0,00:00.0,2,2,"IDW MEDIA HOLDINGS,"
50292,50292,50292,IEH Corp,IEHC,{'IEHC'},1,00:00.0,00:00.0,12,12,IEH CORP
1048268,1048268,1048268,"IES Holdings, Inc.",IESC,{'IESC'},1,00:00.0,00:00.0,22,22,"IES HOLDINGS, INC."
1514743,1514743,1514743,"IF Bancorp, Inc.",IROQ,{'IROQ'},1,00:00.0,00:00.0,10,10,"IF BANCORP, INC."
1393540,1393540,1393540,IGEN NETWORKS CORP,IGEN,{'IGEN'},1,00:00.0,00:00.0,12,12,IGEN NETWORKS
1496323,1496323,1496323,"IGM Biosciences, Inc.",IGMS,{'IGMS'},1,00:00.0,00:00.0,2,2,"IGM BIOSCIENCES, INC."
1290658,1290658,1290658,"IIOT-OXYS, Inc.",ITOX,{'ITOX'},1,00:00.0,00:00.0,13,13,"IIOT-OXYS, INC."
49826,49826,49826,ILLINOIS TOOL WORKS INC,ITW,{'ITW'},1,00:00.0,00:00.0,25,25,ILLINOIS TOOL WORKS
1110803,1110803,1110803,"ILLUMINA, INC.",ILMN,{'ILMN'},1,00:00.0,00:00.0,12,12,"ILLUMINA,"
941685,941685,941685,IMAGEWARE SYSTEMS INC,IWSY,{'IWSY'},1,00:00.0,00:00.0,14,14,IMAGEWARE SYSTEMS
1672619,1672619,1672619,IMARA Inc.,IMRA,{'IMRA'},1,00:00.0,00:00.0,1,1,IMARA INC.
921582,921582,921582,IMAX CORP,IMAX,{'IMAX'},1,00:00.0,00:00.0,19,19,IMAX
1058811,1058811,1058811,IMMERSION CORP,IMMR,{'IMMR'},1,00:00.0,00:00.0,21,21,IMMERSION
811641,811641,811641,IMMUCELL CORP /DE/,ICCC,{'ICCC'},1,00:00.0,00:00.0,23,23,IMMUCELL CORP
1280776,1280776,1280776,"IMMUNIC, INC.",IMUX,{'IMUX'},1,00:00.0,00:00.0,7,7,"IMMUNIC,"
1349706,1349706,1349706,IMPERALIS HOLDING CORP.,IMHC,{'IMHC'},1,00:00.0,00:00.0,1,1,IMPERALIS HOLDING
49938,49938,49938,IMPERIAL OIL LTD,IMO,{'IMO'},1,00:00.0,00:00.0,17,17,IMPERIAL OIL LTD
1114995,1114995,1114995,IMPINJ INC,PI,{'PI'},1,00:00.0,00:00.0,5,5,IMPINJ
1416090,1416090,1416090,INCEPTION MINING INC.,IMII,{'IMII'},1,00:00.0,00:00.0,10,10,INCEPTION MINING
949961,949961,949961,INCOME OPPORTUNITY REALTY INVESTORS INC /TX/,IOR,{'IOR'},1,00:00.0,00:00.0,19,19,INCOME OPPORTUNITY REALTY INVESTORS INC
879169,879169,879169,INCYTE CORP,INCY,{'INCY'},1,00:00.0,00:00.0,24,24,INCYTE
1466085,1466085,1466085,"INDEPENDENCE REALTY TRUST, INC.",IRT,{'IRT'},1,00:00.0,00:00.0,8,8,"INDEPENDENCE REALTY TRUST,"
776901,776901,776901,INDEPENDENT BANK CORP,INDB,{'INDB'},1,00:00.0,00:00.0,24,24,INDEPENDENT BANK
39311,39311,39311,INDEPENDENT BANK CORP /MI/,IBCP,{'IBCP'},1,00:00.0,00:00.0,23,23,INDEPENDENT BANK CORP
1037390,1037390,1037390,"INDUS REALTY TRUST, INC.",INDT,{'INDT'},1,00:00.0,00:00.0,23,23,"INDUS REALTY TRUST,"
884650,884650,884650,INFINITE GROUP INC,IMCI,{'IMCI'},1,00:00.0,00:00.0,13,13,INFINITE GROUP
1113148,1113148,1113148,"INFINITY PHARMACEUTICALS, INC.",INFI,{'INFI'},1,00:00.0,00:00.0,20,20,"INFINITY PHARMACEUTICALS,"
50493,50493,50493,INGLES MARKETS INC,IMKTA,{'IMKTA'},1,00:00.0,00:00.0,25,25,INGLES MARKETS
1609139,1609139,1609139,"INNERSCOPE HEARING TECHNOLOGIES, INC.",INND,{'INND'},1,00:00.0,00:00.0,3,3,"INNERSCOPE HEARING TECHNOLOGIES,"
903651,903651,903651,INNODATA INC,INOD,{'INOD'},1,00:00.0,00:00.0,25,25,INNODATA
1054905,1054905,1054905,INNOSPEC INC.,IOSP,{'IOSP'},1,00:00.0,00:00.0,23,23,INNOSPEC
1006837,1006837,1006837,INNOVATE Corp.,VATE,{'VATE'},1,00:00.0,00:00.0,12,12,INNOVATE CORP.
1190370,1190370,1190370,INNOVATIVE DESIGNS INC,IVDN,{'IVDN'},1,00:00.0,00:00.0,13,13,INNOVATIVE DESIGNS
312257,312257,312257,INNOVATIVE FOOD HOLDINGS INC,IVFH,{'IVFH'},1,00:00.0,00:00.0,13,13,INNOVATIVE FOOD HOLDINGS
1331612,1331612,1331612,"INNOVATIVE MEDTECH, INC.",IMTH,{'IMTH'},1,00:00.0,00:00.0,7,7,"INNOVATIVE MEDTECH,"
836690,836690,836690,INNOVATIVE SOLUTIONS & SUPPORT INC,ISSC,{'ISSC'},1,00:00.0,00:00.0,19,19,INNOVATIVE SOLUTIONS & SUPPORT
82473,82473,82473,INNSUITES HOSPITALITY TRUST,IHT,{'IHT'},1,00:00.0,00:00.0,22,22,INNSUITES HOSPITALITY TRUST
1055726,1055726,1055726,"INOVIO PHARMACEUTICALS, INC.",INO,{'INO'},1,00:00.0,00:00.0,20,20,"INOVIO PHARMACEUTICALS,"
1529113,1529113,1529113,INPIXON,INPX,{'INPX'},1,00:00.0,00:00.0,7,7,INPIXON
1022652,1022652,1022652,INSEEGO CORP.,INSG,{'INSG'},1,00:00.0,00:00.0,20,20,INSEEGO
932696,932696,932696,INSIGHT ENTERPRISES INC,NSIT,{'NSIT'},1,00:00.0,00:00.0,22,22,INSIGHT ENTERPRISES
875355,875355,875355,INSIGNIA SYSTEMS INC/MN,ISIG,{'ISIG'},1,00:00.0,00:00.0,23,23,INSIGNIA SYSTEMS INC/MN
1104506,1104506,1104506,INSMED Inc,INSM,{'INSM'},1,00:00.0,00:00.0,20,20,INSMED INC
1000753,1000753,1000753,"INSPERITY, INC.",NSP,{'NSP'},1,00:00.0,00:00.0,23,23,"INSPERITY,"
764401,764401,764401,INSTEEL INDUSTRIES INC,IIIN,{'IIIN'},1,00:00.0,00:00.0,19,19,INSTEEL INDUSTRIES
1145197,1145197,1145197,INSULET CORP,PODD,{'PODD'},1,00:00.0,00:00.0,14,14,INSULET
917520,917520,917520,INTEGRA LIFESCIENCES HOLDINGS CORP,IART,{'IART'},1,00:00.0,00:00.0,25,25,INTEGRA LIFESCIENCES HOLDINGS
1016504,1016504,1016504,INTEGRATED BIOPHARMA INC,INBP,{'INBP'},1,00:00.0,00:00.0,16,16,INTEGRATED BIOPHARMA
1520118,1520118,1520118,"INTEGRATED VENTURES, INC.",INTV,{'INTV'},1,00:00.0,00:00.0,3,3,"INTEGRATED VENTURES,"
50863,50863,50863,INTEL CORP,INTC,{'INTC'},1,00:00.0,00:00.0,24,24,INTEL
1081745,1081745,1081745,"INTELLINETICS, INC.",INLX,{'INLX'},1,00:00.0,00:00.0,9,9,"INTELLINETICS,"
822663,822663,822663,INTER PARFUMS INC,IPAR,{'IPAR'},1,00:00.0,00:00.0,23,23,INTER PARFUMS
1270073,1270073,1270073,"INTERCEPT PHARMACEUTICALS, INC.",ICPT,{'ICPT'},1,00:00.0,00:00.0,9,9,"INTERCEPT PHARMACEUTICALS,"
51011,51011,51011,INTERDYNE CO,ITDN,{'ITDN'},1,00:00.0,00:00.0,12,12,INTERDYNE
715787,715787,715787,INTERFACE INC,TILE,{'TILE'},1,00:00.0,00:00.0,16,16,INTERFACE
69422,69422,69422,INTERGROUP CORP,INTG,{'INTG'},1,00:00.0,00:00.0,12,12,INTERGROUP
828146,828146,828146,INTERLINK ELECTRONICS INC,LINK,{'LINK'},1,00:00.0,00:00.0,11,11,INTERLINK ELECTRONICS
315709,315709,315709,INTERNATIONAL BANCSHARES CORP,IBOC,{'IBOC'},1,00:00.0,00:00.0,21,21,INTERNATIONAL BANCSHARES
51143,51143,51143,INTERNATIONAL BUSINESS MACHINES CORP,IBM,{'IBM'},1,00:00.0,00:00.0,24,24,INTERNATIONAL BUSINESS MACHINES
51253,51253,51253,INTERNATIONAL FLAVORS & FRAGRANCES INC,IFF,{'IFF'},1,00:00.0,00:00.0,27,27,INTERNATIONAL FLAVORS & FRAGRANCES
1038277,1038277,1038277,INTERNATIONAL ISOTOPES INC,INIS,{'INIS'},1,00:00.0,00:00.0,16,16,INTERNATIONAL ISOTOPES
51434,51434,51434,INTERNATIONAL PAPER CO /NEW/,IP,{'IP'},1,00:00.0,00:00.0,24,24,INTERNATIONAL PAPER CO
1134115,1134115,1134115,INTERNATIONAL TOWER HILL MINES LTD,THM,{'THM'},1,00:00.0,00:00.0,9,9,INTERNATIONAL TOWER HILL MINES LTD
1054102,1054102,1054102,"INTERPACE BIOSCIENCES, INC.",IDXG,{'IDXG'},1,00:00.0,00:00.0,20,20,"INTERPACE BIOSCIENCES,"
51644,51644,51644,"INTERPUBLIC GROUP OF COMPANIES, INC.",IPG,{'IPG'},1,00:00.0,00:00.0,28,28,"INTERPUBLIC GROUP OF COMPANIES,"
1036262,1036262,1036262,INTEST CORP,INTT,{'INTT'},1,00:00.0,00:00.0,24,24,INTEST
1001902,1001902,1001902,INTEVAC INC,IVAC,{'IVAC'},1,00:00.0,00:00.0,20,20,INTEVAC
736012,736012,736012,INTRUSION INC,INTZ,{'INTZ'},1,00:00.0,00:00.0,15,15,INTRUSION
896878,896878,896878,INTUIT INC,INTU,{'INTU'},1,00:00.0,00:00.0,22,22,INTUIT
1035267,1035267,1035267,INTUITIVE SURGICAL INC,ISRG,{'ISRG'},1,00:00.0,00:00.0,20,20,INTUITIVE SURGICAL
742112,742112,742112,INVACARE CORP,IVC,{'IVC'},1,00:00.0,00:00.0,26,26,INVACARE
1383082,1383082,1383082,INVESCO DB AGRICULTURE FUND,DBA,{'DBA'},1,00:00.0,00:00.0,14,14,INVESCO DB AGRICULTURE FUND
1383084,1383084,1383084,INVESCO DB BASE METALS FUND,DBB,{'DBB'},1,00:00.0,00:00.0,14,14,INVESCO DB BASE METALS FUND
1383054,1383054,1383054,INVESCO DB SILVER FUND,DBS,{'DBS'},1,00:00.0,00:00.0,14,14,INVESCO DB SILVER FUND
1383149,1383149,1383149,INVESCO DB US DOLLAR INDEX BEARISH FUND,UDN,{'UDN'},1,00:00.0,00:00.0,14,14,INVESCO DB US DOLLAR INDEX BEARISH FUND
720858,720858,720858,INVESTORS TITLE CO,ITIC,{'ITIC'},1,00:00.0,00:00.0,20,20,INVESTORS TITLE
1292519,1292519,1292519,INVIVO THERAPEUTICS HOLDINGS CORP.,NVIV,{'NVIV'},1,00:00.0,00:00.0,11,11,INVIVO THERAPEUTICS HOLDINGS
1417926,1417926,1417926,"INVO Bioscience, Inc.",INVO,{'INVO'},1,00:00.0,00:00.0,1,1,"INVO BIOSCIENCE, INC."
874015,874015,874015,IONIS PHARMACEUTICALS INC,IONS,{'IONS'},1,00:00.0,00:00.0,19,19,IONIS PHARMACEUTICALS
1528308,1528308,1528308,"IONIX TECHNOLOGY, INC.",IINX,{'IINX'},1,00:00.0,00:00.0,5,5,"IONIX TECHNOLOGY,"
1425205,1425205,1425205,"IOVANCE BIOTHERAPEUTICS, INC.",IOVA,{'IOVA'},1,00:00.0,00:00.0,11,11,"IOVANCE BIOTHERAPEUTICS,"
1111928,1111928,1111928,IPG PHOTONICS CORP,IPGP,{'IPGP'},1,00:00.0,00:00.0,15,15,IPG PHOTONICS
1478242,1478242,1478242,IQVIA HOLDINGS INC.,IQV,{'IQV'},1,00:00.0,00:00.0,8,8,IQVIA HOLDINGS
1325618,1325618,1325618,IRADIMED CORP,IRMD,{'IRMD'},1,00:00.0,00:00.0,7,7,IRADIMED
1006045,1006045,1006045,IRIDEX CORP,IRIX,{'IRIX'},1,00:00.0,00:00.0,13,13,IRIDEX
1159167,1159167,1159167,IROBOT CORP,IRBT,{'IRBT'},1,00:00.0,00:00.0,11,11,IROBOT
1020569,1020569,1020569,IRON MOUNTAIN INC,IRM,{'IRM'},1,00:00.0,00:00.0,23,23,IRON MOUNTAIN
723269,723269,723269,"IRONSTONE PROPERTIES, INC.",IRNS,{'IRNS'},1,00:00.0,00:00.0,7,7,"IRONSTONE PROPERTIES,"
1446847,1446847,1446847,IRONWOOD PHARMACEUTICALS INC,IRWD,{'IRWD'},1,00:00.0,00:00.0,12,12,IRONWOOD PHARMACEUTICALS
842517,842517,842517,ISABELLA BANK Corp,ISBA,{'ISBA'},1,00:00.0,00:00.0,16,16,ISABELLA BANK CORP
1278680,1278680,1278680,ISHARES GOLD TRUST,IAU,{'IAU'},1,00:00.0,00:00.0,16,16,ISHARES GOLD TRUST
843006,843006,843006,ISSUER DIRECT CORP,ISDR,{'ISDR'},1,00:00.0,00:00.0,14,14,ISSUER DIRECT
1634447,1634447,1634447,"ISUN, INC.",ISUN,{'ISUN'},1,00:00.0,00:00.0,5,5,"ISUN,"
1358190,1358190,1358190,"IT TECH PACKAGING, INC.",ITP,{'ITP'},1,00:00.0,00:00.0,14,14,"IT TECH PACKAGING,"
350868,350868,350868,"ITERIS, INC.",ITI,{'ITI'},1,00:00.0,00:00.0,24,24,"ITERIS,"
780571,780571,780571,"ITRON, INC.",ITRI,{'ITRI'},1,00:00.0,00:00.0,19,19,"ITRON,"
216228,216228,216228,ITT INC.,ITT,{'ITT'},1,00:00.0,00:00.0,12,12,ITT
1410939,1410939,1410939,"IVERIC bio, Inc.",ISEE,{'ISEE'},1,00:00.0,00:00.0,8,8,"IVERIC BIO, INC."
1495231,1495231,1495231,"IZEA Worldwide, Inc.",IZEA,{'IZEA'},1,00:00.0,00:00.0,10,10,"IZEA WORLDWIDE, INC."
1350073,1350073,1350073,"Iconic Brands, Inc.",ICNB,{'ICNB'},1,00:00.0,00:00.0,1,1,"ICONIC BRANDS, INC."
1030192,1030192,1030192,"Idaho Strategic Resources, Inc.",IDR,{'IDR'},1,00:00.0,00:00.0,13,13,"IDAHO STRATEGIC RESOURCES, INC."
1507957,1507957,1507957,Ideal Power Inc.,IPWR,{'IPWR'},1,00:00.0,00:00.0,8,8,IDEAL POWER INC.
1036044,1036044,1036044,"Identiv, Inc.",INVE,{'INVE'},1,00:00.0,00:00.0,21,21,"IDENTIV, INC."
1559356,1559356,1559356,"Immune Therapeutics, Inc.",IMUN,{'IMUN'},1,00:00.0,00:00.0,8,8,"IMMUNE THERAPEUTICS, INC."
1326110,1326110,1326110,"ImmunityBio, Inc.",IBRX,{'IBRX'},1,00:00.0,00:00.0,6,6,"IMMUNITYBIO, INC."
855654,855654,855654,"ImmunoGen, Inc.",IMGN,{'IMGN'},1,00:00.0,00:00.0,21,21,"IMMUNOGEN, INC."
1472012,1472012,1472012,Immunome Inc.,IMNM,{'IMNM'},1,00:00.0,00:00.0,1,1,IMMUNOME INC.
1764013,1764013,1764013,"Immunovant, Inc.",IMVT,{'IMVT'},1,00:00.0,00:00.0,1,1,"IMMUNOVANT, INC."
749647,749647,749647,"Imunon, Inc.",IMNN,{'IMNN'},1,00:00.0,00:00.0,22,22,"IMUNON, INC."
1531048,1531048,1531048,"Inari Medical, Inc.",NARI,{'NARI'},1,00:00.0,00:00.0,1,1,"INARI MEDICAL, INC."
1537028,1537028,1537028,"Independence Contract Drilling, Inc.",ICD,{'ICD'},1,00:00.0,00:00.0,7,7,"INDEPENDENCE CONTRACT DRILLING, INC."
1564618,1564618,1564618,"Independent Bank Group, Inc.",IBTX,{'IBTX'},1,00:00.0,00:00.0,8,8,"INDEPENDENT BANK GROUP, INC."
1326205,1326205,1326205,"India Globalization Capital, Inc.",IGC,{'IGC'},1,00:00.0,00:00.0,12,12,"INDIA GLOBALIZATION CAPITAL, INC."
1373690,1373690,1373690,Indigenous Roots Corp.,IRCC,{'IRCC'},1,00:00.0,00:00.0,11,11,INDIGENOUS ROOTS CORP.
1442853,1442853,1442853,"Indo Global Exchange(s) Pte, Ltd.",IGEX,{'IGEX'},1,00:00.0,00:00.0,3,3,"INDO GLOBAL EXCHANGE(S) PTE, LTD."
1572565,1572565,1572565,Indoor Harvest Corp,INQD,{'INQD'},1,00:00.0,00:00.0,7,7,INDOOR HARVEST CORP
1717307,1717307,1717307,Industrial Logistics Properties Trust,ILPT,{'ILPT'},1,00:00.0,00:00.0,4,4,INDUSTRIAL LOGISTICS PROPERTIES TRUST
1138639,1138639,1138639,Infinera Corp,INFN,{'INFN'},1,00:00.0,00:00.0,14,14,INFINERA CORP
1371489,1371489,1371489,Information Services Group Inc.,III,{'III'},1,00:00.0,00:00.0,15,15,INFORMATION SERVICES GROUP INC.
1337013,1337013,1337013,"InfuSystem Holdings, Inc",INFU,{'INFU'},1,00:00.0,00:00.0,14,14,"INFUSYSTEM HOLDINGS, INC"
1699150,1699150,1699150,Ingersoll Rand Inc.,IR,{'IR'},1,00:00.0,00:00.0,4,4,INGERSOLL RAND INC.
1653477,1653477,1653477,Ingevity Corp,NGVT,{'NGVT'},1,00:00.0,00:00.0,5,5,INGEVITY CORP
1046257,1046257,1046257,Ingredion Inc,INGR,{'INGR'},1,00:00.0,00:00.0,24,24,INGREDION INC
1750149,1750149,1750149,"Inhibikase Therapeutics, Inc.",IKT,{'IKT'},1,00:00.0,00:00.0,1,1,"INHIBIKASE THERAPEUTICS, INC."
1042418,1042418,1042418,"Inhibitor Therapeutics, Inc.",INTI,{'INTI'},1,00:00.0,00:00.0,8,8,"INHIBITOR THERAPEUTICS, INC."
1739614,1739614,1739614,"Inhibrx, Inc.",INBX,{'INBX'},1,00:00.0,00:00.0,1,1,"INHIBRX, INC."
1528985,1528985,1528985,"Inland Real Estate Income Trust, Inc.",INRE,{'INRE'},1,00:00.0,00:00.0,4,4,"INLAND REAL ESTATE INCOME TRUST, INC."
1711754,1711754,1711754,"Inmune Bio, Inc.",INMB,{'INMB'},1,00:00.0,00:00.0,3,3,"INMUNE BIO, INC."
1102942,1102942,1102942,"InnovaQor, Inc.",VMCS,{'VMCS'},1,00:00.0,00:00.0,1,1,"INNOVAQOR, INC."
1355250,1355250,1355250,Innovation Pharmaceuticals Inc.,IPIX,{'IPIX'},1,00:00.0,00:00.0,12,12,INNOVATION PHARMACEUTICALS INC.
1629205,1629205,1629205,Innovation1 Biotech Inc.,IVBT,{'IVBT'},1,00:00.0,00:00.0,4,4,INNOVATION1 BIOTECH INC.
1591913,1591913,1591913,"Innovative Payment Solutions, Inc.",IPSI,{'IPSI'},1,00:00.0,00:00.0,5,5,"INNOVATIVE PAYMENT SOLUTIONS, INC."
1080014,1080014,1080014,"Innoviva, Inc.",INVA,{'INVA'},1,00:00.0,00:00.0,17,17,"INNOVIVA, INC."
1294133,1294133,1294133,Inogen Inc,INGN,{'INGN'},1,00:00.0,00:00.0,8,8,INOGEN INC
720154,720154,720154,"Inotiv, Inc.",NOTV,{'NOTV'},1,00:00.0,00:00.0,23,23,"INOTIV, INC."
1693011,1693011,1693011,"Inozyme Pharma, Inc.",INZY,{'INZY'},1,00:00.0,00:00.0,1,1,"INOZYME PHARMA, INC."
719494,719494,719494,"Inrad Optics, Inc.",INRD,{'INRD'},1,00:00.0,00:00.0,19,19,"INRAD OPTICS, INC."
1609550,1609550,1609550,"Inspire Medical Systems, Inc.",INSP,{'INSP'},1,00:00.0,00:00.0,3,3,"INSPIRE MEDICAL SYSTEMS, INC."
1433607,1433607,1433607,"InspireMD, Inc.",NSPR,{'NSPR'},1,00:00.0,00:00.0,9,9,"INSPIREMD, INC."
1615063,1615063,1615063,"Inspired Entertainment, Inc.",INSE,{'INSE'},1,00:00.0,00:00.0,6,6,"INSPIRED ENTERTAINMENT, INC."
1697587,1697587,1697587,Instadose Pharma Corp.,INSD,{'INSD'},1,00:00.0,00:00.0,1,1,INSTADOSE PHARMA CORP.
1580905,1580905,1580905,"Installed Building Products, Inc.",IBP,{'IBP'},1,00:00.0,00:00.0,8,8,"INSTALLED BUILDING PRODUCTS, INC."
1114483,1114483,1114483,Integer Holdings Corp,ITGR,{'ITGR'},1,00:00.0,00:00.0,15,15,INTEGER HOLDINGS CORP
1098880,1098880,1098880,IntelGenx Technologies Corp.,IGXT,{'IGXT'},1,00:00.0,00:00.0,13,13,INTELGENX TECHNOLOGIES CORP.
1652130,1652130,1652130,"Intellia Therapeutics, Inc.",NTLA,{'NTLA'},1,00:00.0,00:00.0,5,5,"INTELLIA THERAPEUTICS, INC."
1040896,1040896,1040896,"Intellicheck, Inc.",IDN,{'IDN'},1,00:00.0,00:00.0,20,20,"INTELLICHECK, INC."
1405495,1405495,1405495,"InterDigital, Inc.",IDCC,{'IDCC'},1,00:00.0,00:00.0,14,14,"INTERDIGITAL, INC."
1381197,1381197,1381197,"Interactive Brokers Group, Inc.",IBKR,{'IBKR'},1,00:00.0,00:00.0,14,14,"INTERACTIVE BROKERS GROUP, INC."
1571949,1571949,1571949,"Intercontinental Exchange, Inc.",ICE,{'ICE'},1,00:00.0,00:00.0,8,8,"INTERCONTINENTAL EXCHANGE, INC."
1657214,1657214,1657214,International Land Alliance Inc.,ILAL,{'ILAL'},1,00:00.0,00:00.0,1,1,INTERNATIONAL LAND ALLIANCE INC.
1683695,1683695,1683695,"International Money Express, Inc.",IMXI,{'IMXI'},1,00:00.0,00:00.0,4,4,"INTERNATIONAL MONEY EXPRESS, INC."
1679049,1679049,1679049,"International Seaways, Inc.",INSW,{'INSW'},1,00:00.0,00:00.0,5,5,"INTERNATIONAL SEAWAYS, INC."
1355790,1355790,1355790,International Stem Cell CORP,ISCO,{'ISCO'},1,00:00.0,00:00.0,13,13,INTERNATIONAL STEM CELL
1567514,1567514,1567514,"Intra-Cellular Therapies, Inc.",ITCI,{'ITCI'},1,00:00.0,00:00.0,8,8,"INTRA-CELLULAR THERAPIES, INC."
1421461,1421461,1421461,"Intrepid Potash, Inc.",IPI,{'IPI'},1,00:00.0,00:00.0,13,13,"INTREPID POTASH, INC."
829323,829323,829323,"Inuvo, Inc.",INUV,{'INUV'},1,00:00.0,00:00.0,15,15,"INUVO, INC."
1307748,1307748,1307748,InvenTrust Properties Corp.,IVT,{'IVT'},1,00:00.0,00:00.0,8,8,INVENTRUST PROPERTIES CORP.
1353614,1353614,1353614,Invesco CurrencyShares Australian Dollar Trust,FXA,{'FXA'},1,00:00.0,00:00.0,15,15,INVESCO CURRENCYSHARES AUSTRALIAN DOLLAR TRUST
1353611,1353611,1353611,Invesco CurrencyShares British Pound Sterling Trust,FXB,{'FXB'},1,00:00.0,00:00.0,15,15,INVESCO CURRENCYSHARES BRITISH POUND STERLING TRUST
1353612,1353612,1353612,Invesco CurrencyShares Canadian Dollar Trust,FXC,{'FXC'},1,00:00.0,00:00.0,15,15,INVESCO CURRENCYSHARES CANADIAN DOLLAR TRUST
1328598,1328598,1328598,Invesco CurrencyShares Euro Trust,FXE,{'FXE'},1,00:00.0,00:00.0,15,15,INVESCO CURRENCYSHARES EURO TRUST
1353613,1353613,1353613,Invesco CurrencyShares Japanese Yen Trust,FXY,{'FXY'},1,00:00.0,00:00.0,14,14,INVESCO CURRENCYSHARES JAPANESE YEN TRUST
1353615,1353615,1353615,Invesco CurrencyShares Swiss Franc Trust,FXF,{'FXF'},1,00:00.0,00:00.0,15,15,INVESCO CURRENCYSHARES SWISS FRANC TRUST
1328237,1328237,1328237,Invesco DB Commodity Index Tracking Fund,DBC,{'DBC'},1,00:00.0,00:00.0,15,15,INVESCO DB COMMODITY INDEX TRACKING FUND
1383062,1383062,1383062,Invesco DB Energy Fund,DBE,{'DBE'},1,00:00.0,00:00.0,14,14,INVESCO DB ENERGY FUND
1354730,1354730,1354730,Invesco DB G10 Currency Harvest Fund,DBV,{'DBV'},1,00:00.0,00:00.0,15,15,INVESCO DB G10 CURRENCY HARVEST FUND
1383055,1383055,1383055,Invesco DB Gold Fund,DGL,{'DGL'},1,00:00.0,00:00.0,14,14,INVESCO DB GOLD FUND
1383058,1383058,1383058,Invesco DB Oil Fund,DBO,{'DBO'},1,00:00.0,00:00.0,14,14,INVESCO DB OIL FUND
1383057,1383057,1383057,Invesco DB Precious Metals Fund,DBP,{'DBP'},1,00:00.0,00:00.0,14,14,INVESCO DB PRECIOUS METALS FUND
1383151,1383151,1383151,Invesco DB US Dollar Index Bullish Fund,UUP,{'UUP'},1,00:00.0,00:00.0,14,14,INVESCO DB US DOLLAR INDEX BULLISH FUND
